epoch,acc,loss,val_acc,val_loss
63,0.993000011444,0.440598186255,0.630119988918,2.51147171021
64,0.992440023422,0.435190602541,0.62651999712,2.57957274437
65,0.993360004425,0.42595925808,0.648399987221,2.2531371212
66,0.99116001606,0.427255400419,0.608400001526,2.71374420166
67,0.98944000721,0.430816050768,0.615439996719,2.47887261391
68,0.987559995651,0.437047631741,0.624880001545,2.58480267525
69,0.983840019703,0.448080509901,0.622999982834,2.66262166977
70,0.985160009861,0.44582660079,0.595399987698,3.12249378204
71,0.985360016823,0.440602530241,0.624680001736,2.76941171646
72,0.987560019493,0.433295376301,0.63583999157,2.53925125122
73,0.990080020428,0.418974424601,0.625079989433,2.66666457176
74,0.989360010624,0.418960067034,0.616440005302,2.72926710129
75,0.990640017986,0.415399730206,0.541600000858,3.80070173264
76,0.990480005741,0.411887803078,0.577159993649,3.05717662811
77,0.987280006409,0.421492083073,0.582079985142,3.11453285217
78,0.987800021172,0.417623175383,0.51939999342,3.83483703613
79,0.988959999084,0.412954752445,0.624959988594,2.71498307228
80,0.986320009232,0.416066893339,0.566519994736,3.28630393028
81,0.985760002136,0.419280433655,0.590320005417,2.88762340546
82,0.987520003319,0.417089204788,0.61167999506,2.77382235527
83,0.989480004311,0.407765614986,0.631600003242,2.51894221306
84,0.990560011864,0.399002737999,0.628799996376,2.57540126801
85,0.992200014591,0.39015312314,0.648999993801,2.4336120224
86,0.991760008335,0.387459388971,0.634640002251,2.50763084412
87,0.991840014458,0.384128415585,0.625799992085,2.4767740345
88,0.992480013371,0.37585185051,0.620199992657,2.41639127731
89,0.992000021935,0.379179673195,0.590439991951,2.94235163689
90,0.991800026894,0.374588243961,0.629279997349,2.40989689827
91,0.988320009708,0.38130390048,0.6007999897,2.86736544609
92,0.983880000114,0.398092731237,0.609239988327,2.74953005791
93,0.983000013828,0.40337767601,0.589840004444,2.92746019363
94,0.984920003414,0.394550970793,0.6328799963,2.59582882881
95,0.990080006123,0.385717000961,0.634040000439,2.59733297348
96,0.991280007362,0.376961611509,0.633000006676,2.37583026886
97,0.992280020714,0.368541344404,0.629559996128,2.51543186188
98,0.992120013237,0.367575811148,0.605279989243,2.61244617462
99,0.99280002594,0.360384497643,0.644039993286,2.40321258545
